Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
202,65,100,80,0,7.856654621332996,24.76523326241078,93.56681496159445,250,0.9,-0,27.66408498774783,13.65673270584704,14.12916398855154,72075.40882656434,80717.13259818558,6.491935590887424,298.024883944741,329.2619666238605,1.404346820582883,4,NaN,23,NaN,0.6558141214981262,0.1967018017329335,NaN,NaN,1.13930819048247,0,NaN,0,0,0,1,5
202.2,65,100,80,0,11.57981904865635,70.73164390770101,9.356681496159444,250,0.9,-0,27.77825565283296,13.67073097256839,14.10963648641139,72137.98083443122,80788.24084952868,6.499046916657161,297.8780491480788,279.066720082842,1.40383154238942,4,NaN,23,NaN,0.6558914948022412,0.1967021635104857,NaN,NaN,1.138882401237895,0,NaN,0,0,0,1,5
202.4,65,100,80,0,12.46162149262576,21.2194931723103,174.6350595714893,250,0.9,-0,27.89181546277236,13.68437523760272,14.09007446342264,72200.68492397161,80859.47132717629,6.507811846431744,298.2410581017166,403.2644548413612,1.403315325592489,4,NaN,23,NaN,0.6493134286646099,0.1967598299058518,NaN,NaN,1.138455842211503,0,NaN,0,0,0,1,5
202.6,65,100,80,0,9.85089019273085,142.9856862052734,17.46350595714893,250,0.9,-0,28.00482186465415,13.68269378494561,14.07062975125621,72262.8361133134,80930.12461837137,6.512746205322009,298.0221323523809,328.300134241748,1.402798171516828,4,NaN,23,NaN,0.6485676186886148,0.196767282814129,NaN,NaN,1.138028514529549,0,NaN,0,0,0,1,5
202.8,65,100,80,0,5.284271142045805,73.77341434654187,1.746350595714893,250,0.9,-0,28.12154169775544,13.68139319328066,14.0514861554432,72324.13636784528,81000.06272868783,6.509618986478299,297.8564552835189,271.5224844065602,1.402280085591526,4,NaN,23,NaN,0.6434258705953049,0.1968125807920749,NaN,NaN,1.137600422709665,0,NaN,0,0,0,1,5
203,65,100,80,0,1.982723776982532,22.13202430396256,97.45404096741498,250,0.9,-0,28.23767410466829,13.67234637283418,14.0325027028516,72384.77230649065,81069.31170869911,6.500700324995383,298.0124471770008,325.0244003418946,1.40176107565401,4,NaN,23,NaN,0.6488777792865786,0.1967666822436749,NaN,NaN,1.137171573259254,0,NaN,0,0,0,1,5
203.2,65,100,80,0,2.241839888193523,71.80887870361678,9.745404096741499,250,0.9,-0,28.3519842130737,13.66403613138898,14.01353409960246,72445.4531720534,81138.54051092955,6.492411067402266,297.8653830457664,274.5438161883789,1.401241148946736,4,NaN,23,NaN,0.6628425457978454,0.1966474734333749,NaN,NaN,1.136741972193809,0,NaN,0,0,0,1,5
203.4,65,100,80,0,5.796061975447335,21.54266361108504,181.8494822910951,250,0.9,-0,28.46627719175076,13.68606106049451,13.99440738751462,72506.79783794547,81208.45049534469,6.490157967832837,298.2440620375195,404.6328291275369,1.400720308112714,4,NaN,23,NaN,0.6557025425816719,0.1967099975284474,NaN,NaN,1.136311621728235,0,NaN,0,0,0,1,5
203.6,65,100,80,0,10.23373938460231,148.2417609663944,18.18494822910952,250,0.9,-0,28.5800842574192,13.72149000022373,13.9751177528516,72568.99934582777,81279.21735083894,6.495262161304457,298.0089854685795,323.8098581042548,1.400198551156003,4,NaN,23,NaN,0.6350150113356626,0.1968891336315402,NaN,NaN,1.135880520244463,0,NaN,0,0,0,1,5
203.8,65,100,80,0,12.62492318961034,73.45257865091645,1.818494822910952,250,0.9,-0,28.69349337657476,13.72763241203229,13.95587200412615,72631.74590561296,81350.53065453323,6.504122567138018,297.8388257046353,265.2572551015805,1.399675890909477,4,NaN,23,NaN,0.6371873614098474,0.1968714796192941,NaN,NaN,1.13544867837662,0,NaN,0,0,0,1,5
204,65,100,80,0,11.48316762237822,22.03577359527494,97.96622467211029,250,0.9,-0,28.80803538545967,13.74037069779304,13.93671842571787,72694.25981748133,81421.65436953378,6.511403024993125,297.9970448217445,319.7457932961468,1.399152294505391,4,5239.128148388305,23,3393.684970570541,0.6267871659748057,0.1969620332811499,14.01353409960246,19.966768179151,1.135016068999483,0,81.98279190467612,0,0,0,1,5
204.2,65,100,80,0,7.446431022030701,71.85353115134724,9.79662246721103,250,0.9,-0,28.92308472747946,13.7340233817161,13.91775828537372,72755.95828984544,81491.98584053665,6.511817649956901,297.8537449959458,270.3546424409856,1.398627772757555,4,NaN,23,NaN,0.6271514763750906,0.196959945976074,NaN,NaN,1.134582701079509,0,NaN,0,0,0,1,5
204.4,65,100,80,0,3.261308534525309,21.55605934540417,183.6492589790988,250,0.9,-0,29.03948632927835,13.74244411091116,13.89893868733493,72816.77112791684,81561.47854558784,6.505013600219604,298.2364112993658,402.3551141455293,1.398102333991749,4,NaN,23,NaN,0.6140068858186069,0.1970740961904416,NaN,NaN,1.13414858152711,0,NaN,0,0,0,1,5
204.6,65,100,80,0,1.799512529706236,149.1661200667882,18.36492589790988,250,0.9,-0,29.15779625863298,13.74100184525511,13.88016921006304,72877.25929055287,81630.72647536271,6.49586677314443,298.0065449803798,322.9992885011937,1.397575985243168,4,NaN,23,NaN,0.6154100646876588,0.197063076237784,NaN,NaN,1.133713716186104,0,NaN,0,0,0,1,5
204.8,65,100,80,0,3.981031905581562,75.8576664671628,1.836492589790988,250,0.9,-0,29.27453238897261,13.74440188105657,13.86143178501294,72938.24984678048,81700.43084578028,6.49070534824678,297.8369763923083,264.412435252224,1.397048741588701,4,NaN,23,NaN,0.6218518149675362,0.1970087046694072,NaN,NaN,1.133278117543888,0,NaN,0,0,0,1,5
205,65,100,80,0,8.206552233893285,22.75729994014884,101.8663846804193,250,0.9,-0,29.38967913096913,13.74354712326,13.84256743067886,73000.07951394981,81770.93255388195,6.492531121794833,298.0054953953328,322.6835058649406,1.39652057908301,4,NaN,23,NaN,0.6378671522054878,0.1968719282961049,NaN,NaN,1.132841765848473,0,NaN,0,0,0,1,5
205.2,65,100,80,0,11.69159841904984,76.05473510570877,10.18663846804193,250,0.9,-0,29.50312800775527,13.76262155649147,13.82360684122744,73062.59542387202,81842.07289055581,6.499666659071597,297.8668320232857,274.696672687352,1.395991499559692,4,NaN,23,NaN,0.6330819708687379,0.1969141722838039,NaN,NaN,1.132404662646345,0,NaN,0,0,0,1,5
205.4,65,100,80,0,12.32737270349711,22.81642053171263,186.4170928188318,250,0.9,-0,29.61701646147105,13.77181251697888,13.80461312924065,73125.18760972099,81913.30711414537,6.506892669008438,298.2557154210405,409.387360435817,1.395461498810332,4,NaN,23,NaN,0.6298447878573221,0.1969430919143669,NaN,NaN,1.131966804492411,0,NaN,0,0,0,1,5
205.6,65,100,80,0,10.08943750681485,153.0273689206853,18.64170928188318,250,0.9,-0,29.7297100945977,13.77678463602035,13.7857102379745,73187.29588904306,81984.00650041767,6.510365981350675,298.040352846722,334.7347488534712,1.394930574716207,4,NaN,23,NaN,0.6239169706138727,0.1969951659842814,NaN,NaN,1.131528189668181,0,NaN,0,0,0,1,5
205.8,65,100,80,0,6.47477573386033,85.39998358664997,1.864170928188319,250,0.9,-0,29.84143169310416,13.76500662195777,13.767064588599,73248.74537234312,82053.99791631931,6.508255118406625,297.866341620653,274.366962346619,1.394398728421121,4,NaN,23,NaN,0.6311621935629006,0.1969338762914305,NaN,NaN,1.131088819150548,0,NaN,0,0,0,1,5
206,65,100,80,0,3.710766601161942,25.61999507599499,110.4943836971256,250,0.9,-0,29.95010130534419,13.76326045633072,13.74855068439011,73309.63402526613,82123.30643395326,6.501700336724481,298.0529028109206,339.1406272640205,1.393865962650352,4,NaN,23,NaN,0.6319845501747668,0.1969278624810823,NaN,NaN,1.130648695222871,0,NaN,0,0,0,1,5
206.2,65,100,80,0,3.565376833866106,86.27650068831504,11.04943836971256,250,0.9,-0,30.05946356772524,13.77285843181249,13.73006238291368,73370.48152922621,82192.60278286538,6.495132007644609,297.9040596179272,287.4212352066672,1.393332279895152,4,NaN,23,NaN,0.6268794330346978,0.1969728651194727,NaN,NaN,1.130207819975108,0,NaN,0,0,0,1,5
206.4,65,100,80,0,6.033142594021504,25.88295020649451,196.7578325677762,250,0.9,-0,30.1688894964304,13.78362049945532,13.71145508105931,73431.76944864019,82262.35376693818,6.492576021104788,298.3147872725969,430.2534705056944,1.392797679141843,4,NaN,23,NaN,0.6263868682643939,0.1969781720036166,NaN,NaN,1.129766192601793,0,NaN,0,0,0,1,5
206.6,65,100,80,0,9.510099134901402,165.1025506872611,19.67578325677762,250,0.9,-0,30.27698329910116,13.79081106208056,13.69271355122542,73493.71293561641,82332.71785687529,6.495743595111972,298.0965756436659,354.3081346871285,1.392262156187452,4,NaN,23,NaN,0.6316513273920917,0.1969339335057726,NaN,NaN,1.129323809662983,0,NaN,0,0,0,1,5
206.8,65,100,80,0,11.71409229044153,98.54360401843149,1.967578325677763,250,0.9,-0,30.38590214696185,13.80613954262087,13.67401701760385,73556.1627851136,82403.63956914592,6.502287432809023,297.9193547588619,292.5787010119602,1.391725704236452,4,NaN,23,NaN,0.626518184086968,0.1969791832804479,NaN,NaN,1.128880665577378,0,NaN,0,0,0,1,5
207,65,100,80,0,11.30779161600891,29.56308120552945,113.2860104545021,250,0.9,-0,30.49526345003422,13.81012011698154,13.6553759850141,73618.52296145883,82474.49378965559,6.508491646390079,298.1103953010405,359.1761815661077,1.391188316614498,4,NaN,23,NaN,0.6258562226510151,0.1969859536047833,NaN,NaN,1.128436754864155,0,NaN,0,0,0,1,5
207.2,65,100,80,0,8.431723520062171,93.77702835047796,11.32860104545021,250,0.9,-0,30.60241574659474,13.8204116965544,13.63687242475467,73680.2944329368,82544.66606859936,6.509473393630229,297.9640894240287,308.1319403084778,1.390649990183396,4,NaN,23,NaN,0.6136595072984768,0.1970919798271606,NaN,NaN,1.127992074963845,0,NaN,0,0,0,1,5
207.4,65,100,80,0,5.178999420482377,46.0085205040856,1.132860104545021,250,0.9,-0,30.70913000391378,13.80628799723409,13.61857867654722,73741.45723846628,82614.21215594103,6.505229131410204,297.8468288075458,267.1883170061938,1.390110725327092,4,NaN,23,NaN,0.6236159244004713,0.1970073858715014,NaN,NaN,1.127546626226557,0,NaN,0,0,0,1,5
207.6,65,100,80,0,3.624409627651126,13.80255615122568,75.24447468685207,250,0.9,-0,30.81750139631277,13.79941432035928,13.60037232741956,73802.30464124415,82683.51132527785,6.49868507937393,297.9576509142744,305.9146619114519,1.389570523146685,4,NaN,23,NaN,0.6325212724971148,0.1969318212495832,NaN,NaN,1.127100409594813,0,NaN,0,0,0,1,5
207.8,65,100,80,0,4.678260729654145,47.1717178792068,7.524447468685207,250,0.9,-0,30.92750010387944,13.79116614204566,13.5821534964749,73863.35556700276,82753.08548880991,6.494012767768495,297.8570760699259,270.7412087392589,1.3890293831389,4,NaN,23,NaN,0.6484026054627872,0.1967961815713081,NaN,NaN,1.126653424685923,0,NaN,0,0,0,1,5
208,65,100,80,0,7.587537837806025,14.15151536376204,133.6344838807384,250,0.9,-0,31.03793130981476,13.80409428979896,13.56382564531197,73924.95349263327,82823.23644500057,6.494000987769923,298.1184830672524,362.2346592615683,1.38848730122519,4,NaN,23,NaN,0.6484842743891136,0.1967965601909815,NaN,NaN,1.126205668164151,0,NaN,0,0,0,1,5
208.2,65,100,80,0,10.49222997109494,99.73159339622246,13.36344838807384,250,0.9,-0,31.14819270660045,13.83472462278555,13.54540412329296,73987.10520264087,82893.95295833192,6.498741893275146,297.9775219387079,312.8579299656183,1.387944270432201,4,NaN,23,NaN,0.6294033677293389,0.1969619053665543,NaN,NaN,1.125757134302964,0,NaN,0,0,0,1,5
208.4,65,100,80,0,11.49988479498391,53.58256659039942,1.336344838807384,250,0.9,-0,31.2587399246979,13.83788922599584,13.52704391350079,74049.50090011531,82964.93438424944,6.504552166100678,297.8546746254006,269.7909384440282,1.387400298624094,4,NaN,23,NaN,0.6312138456325441,0.1969474088846036,NaN,NaN,1.125307829631478,0,NaN,0,0,0,1,5
208.6,65,100,80,0,10.19513155746186,16.07476997711982,84.26155336635848,250,0.9,-0,31.37082815405567,13.82302443507571,13.50876881569088,74111.62800974301,83035.71589100013,6.507454461400988,297.9856283754484,315.7366557142925,1.386855352999548,4,NaN,23,NaN,0.6476902333511911,0.1968066541158323,NaN,NaN,1.12485772709073,0,NaN,0,0,0,1,5
208.8,65,100,80,0,7.742420341523462,56.72546704594139,8.426155336635849,250,0.9,-0,31.48331592346583,13.82106553058375,13.49061496499194,74173.25524914563,83106.01096253547,6.506639112206016,297.8759964072374,277.2408214648678,1.386309438940045,4,NaN,23,NaN,0.650232023836849,0.1967858570091398,NaN,NaN,1.124406831160109,0,NaN,0,0,0,1,5
209,65,100,80,0,5.618737149437613,17.01764011378242,147.1542135737275,250,0.9,-0,31.59832277664057,13.8229807153507,13.4725314276363,74234.41865971099,83175.94153385557,6.502648060334939,298.1686950501981,380.100083699642,1.385762558752499,4,NaN,23,NaN,0.6486685789593946,0.1968004109041992,NaN,NaN,1.123955143779437,0,NaN,0,0,0,1,5
209.2,65,100,80,0,5.089994548175045,114.1707769682138,14.71542135737275,250,0.9,-0,31.71234013403933,13.8312230291941,13.45446536901886,74295.44367481246,83245.70317399659,6.498146472112614,298.0266083394488,330.1287969285119,1.385214712387596,4,NaN,23,NaN,0.6438209125449241,0.1968432440410088,NaN,NaN,1.123502664942432,0,NaN,0,0,0,1,5
209.4,65,100,80,0,6.353399546511191,69.28168631994436,1.471542135737275,250,0.9,-0,31.82876752460642,13.84272463539719,13.43644212346211,74356.76607008085,83315.87260755982,6.495689236581076,297.892282139408,282.8493426931147,1.384665897532647,4,NaN,23,NaN,0.6394211404695046,0.196882219231567,NaN,NaN,1.123049392773543,0,NaN,0,0,0,1,5
209.6,65,100,80,0,8.59135956431275,20.7845058959833,95.60144076328538,250,0.9,-0,31.9453300708047,13.87726189106828,13.41836661370975,74418.52615002656,83386.49250425903,6.496592958525463,298.049446136592,338.211246337187,1.384116108537013,4,NaN,23,NaN,0.6147912580071655,0.1970953011853718,NaN,NaN,1.122595322640603,0,NaN,0,0,0,1,5
209.8,65,100,80,0,10.46334879244898,71.97411165256949,9.560144076328539,250,0.9,-0,32.06134372712759,13.89135202112117,13.40025174968976,74480.64667997861,83457.45879545514,6.501034244008547,297.9388346812207,299.2164640041219,1.383565339176714,4,NaN,23,NaN,0.6072534979507069,0.1971612555151109,NaN,NaN,1.122140449438263,0,NaN,0,0,0,1,5
210,65,100,80,0,10.55797568286756,21.59223349577085,156.6816113158337,250,0.9,-0,32.1767863806812,13.8930378242466,13.38213113999831,74542.74353448626,83528.39002895133,6.506100379046611,298.2500197165101,409.0092810989298,1.383013582493992,4,NaN,23,NaN,0.609804845409625,0.1971404083566377,NaN,NaN,1.12168476745553,0,NaN,0,0,0,1,5
210.2,65,100,80,0,8.635419254844193,127.4869571316879,15.66816113158337,250,0.9,-4000,32.29265607297068,13.88267141725618,13.36404273147896,73898.22105393493,82798.9242026702,6.53675907947279,298.0946886965039,354.4207501842362,1.374139946102128,4,NaN,23,NaN,0.6134652598574163,0.1971266502216332,NaN,NaN,1.114357166378179,0,NaN,0,0,0,1,5
210.4,65,100,80,0,0,80.93960683398714,1.566816113158337,250,0.9,-4000,32.41024194839174,13.86391918000396,13.34627131131581,73252.06382571699,82067.82488815523,6.55279777949453,297.9495792136816,303.8694886547854,1.361093403307001,4,NaN,23,NaN,0.6059831838168374,0.197217114066624,NaN,NaN,1.103586814256672,0,NaN,0,0,0,1,5
210.6,65,100,80,0.5193803228607298,0,24.28188205019614,95.72385394277697,250,0.9,-4000,32.5312239021445,13.85786636769649,13.32841090887996,72606.04641044143,81336.96742471485,6.568123857644567,298.1052332562767,357.6162576328938,1.347772073421349,4,NaN,23,NaN,0.6055823624357433,0.1972471979826027,NaN,NaN,1.092593444863145,0,NaN,0,0,0,1,5
210.8,65,100,80,1.038102669164527,0,77.18006837974335,9.572385394277697,250,0.9,-4000,32.65331856694422,13.87359638844964,13.3104539461267,71960.16444425764,80606.2603533127,6.582621846166909,297.9833074284182,315.8897600822643,1.334450544871972,4,NaN,23,NaN,0.5842452449663925,0.1974574410143291,NaN,NaN,1.081603778096292,0,NaN,0,0,0,1,5
211,65,100,80,1.556878478601031,0,37.89449955945861,0.9572385394277698,250,0.9,-4000,32.77539379002674,13.89088145120828,13.29245069937824,71314.46368991968,79875.70222624704,6.596212698205738,297.877470537903,279.9941265406474,1.321147641311953,4,NaN,23,NaN,0.5596680583139038,0.1976954753083376,NaN,NaN,1.070633332642531,0,NaN,0,0,0,1,5
211.2,65,100,80,2.075713415008396,0,11.36834986783758,63.67000216875942,250,0.9,-4000,32.89526229124823,13.89243715259244,13.27435451489915,70668.90654213115,79145.17361940414,6.608667190952653,297.9671181779856,310.1239383902729,1.307864733208356,4,NaN,23,NaN,0.550770071311842,0.1977986089082611,NaN,NaN,1.059683219936945,0,NaN,0,0,0,1,5
211.4,65,100,80,2.594634779548819,0,38.49570754654356,6.367000216875943,250,0.9,-4000,33.02129190688728,13.88799932875281,13.25615859630571,70023.48969072079,78414.98758968599,6.620038333313461,297.8790693789371,280.8012897226968,1.294602023350778,4,NaN,23,NaN,0.5493674361237029,0.1978372528797283,NaN,NaN,1.048753587773779,0,NaN,0,0,0,1,5
211.6,65,100,80,3.113625606612619,0,11.54871226396307,111.5083814942962,250,0.9,-4000,33.14984985343989,13.88636219639777,13.2378322945427,69378.18992181814,77684.9796596253,6.63028066401602,298.1038841810876,354.9815890210049,1.281359643469051,4,NaN,23,NaN,0.5461751998288641,0.1978912508681456,NaN,NaN,1.037844525230049,0,NaN,0,0,0,1,5
211.8,65,100,80,3.632695901489386,0,85.23528670888763,11.15083814942962,250,0.9,-4000,33.28335090445255,13.9015632982186,13.21937734068251,68733.0113332052,76955.24289101076,6.639321826221742,297.9930638434746,318.7546573203651,1.268137713983936,4,NaN,23,NaN,0.5259982756330027,0.1980912737232228,NaN,NaN,1.026956111965526,0,NaN,0,0,0,1,5
212,65,100,80,4.151854335000206,0,49.21181600705705,1.115083814942962,250,0.9,-4000,33.4174056208189,13.92269237353854,13.20085833272575,68088.01051957846,76225.67677499625,6.647169268135224,297.8807377197156,282.3797560449788,1.254936368948008,4,NaN,23,NaN,0.498695732698805,0.1983524676182224,NaN,NaN,1.016088438768008,0,NaN,0,0,0,1,5
212.2,65,100,80,4.671097848998526,0,14.76354480211712,79.0570247883731,250,0.9,-0,33.55347527903847,13.9130572397375,13.18227465050994,68149.56331261431,76296.28532878846,6.616580439922027,298.0175884469302,326.5061730952351,1.25029413345589,4,NaN,23,NaN,0.5078969208305281,0.1982827061610445,NaN,NaN,1.012267735183177,0,NaN,0,0,0,1,5
212.4,65,100,80,5.195317545798816,0,58.34715610868501,7.90570247883731,250,0.9,-0,33.68913427433614,13.92552496478628,13.1636758750142,68211.20976996335,76366.97703890268,6.587315040039782,297.9150837541092,293.4255172965297,1.249555578876341,4,NaN,23,NaN,0.5019804073319867,0.1983350452128,NaN,NaN,1.011659925024402,0,NaN,0,0,0,1,5
212.6,65,100,80,5.717480843121598,0,17.5041468326055,140.2944949367975,250,0.9,-0,33.82390557414544,13.91850039056,13.14502694688496,68272.92082203395,76437.71424989357,6.55947387352724,298.22070720865,392.1433795001939,1.249031277854403,4,NaN,23,NaN,0.5148983489384521,0.1982250515066785,NaN,NaN,1.01122844685218,0,NaN,0,0,0,1,5
212.8,65,100,80,6.239560798216001,0,120.5286646244178,14.02944949367975,250,0.9,-0,33.95819842906628,13.9343051755247,13.12633746908758,68334.70440435929,76508.51080939676,6.532817628366802,298.0736961533971,344.6166381862957,1.248517769721316,4,NaN,23,NaN,0.5060109178270015,0.1983024852204596,NaN,NaN,1.01080585656728,0,NaN,0,0,0,1,5
213,65,100,80,0,0,75.79419497750385,1.402944949367975,250,0.9,-0,34.09407630505164,13.91926045576178,13.10796316322708,68395.28217102731,76578.14470854431,6.519320834238557,297.9359751455053,300.0547558018415,1.248003928440871,4,NaN,23,NaN,0.5100440954302237,0.1982688465355876,NaN,NaN,1.010382997848671,0,NaN,0,0,0,1,5
213.2,65,100,80,0,0,22.73825849325116,93.16270443076681,250,0.9,-0,34.23112375439329,13.92435122526228,13.08960545265597,68455.8490405917,76647.81975063313,6.506451297594844,298.1047372634634,354.7071654667041,1.247489150681326,4,NaN,23,NaN,0.510102221379004,0.1982693803834274,NaN,NaN,1.009959374213805,0,NaN,0,0,0,1,5
